,ensemble_gene_id
3170,ENSMUSG00000022629
3171,ENSMUSG00000022634
3172,ENSMUSG00000022635
3173,ENSMUSG00000022636
3174,ENSMUSG00000022637
3175,ENSMUSG00000022639
3176,ENSMUSG00000022641
3177,ENSMUSG00000022651
3178,ENSMUSG00000022656
3179,ENSMUSG00000022657
3180,ENSMUSG00000022658
3181,ENSMUSG00000022659
3182,ENSMUSG00000022661
3183,ENSMUSG00000022663
3184,ENSMUSG00000022664
3185,ENSMUSG00000022665
3186,ENSMUSG00000022667
3187,ENSMUSG00000022668
3188,ENSMUSG00000022671
3189,ENSMUSG00000022672
3190,ENSMUSG00000022673
3191,ENSMUSG00000022674
3192,ENSMUSG00000022676
3193,ENSMUSG00000022677
3194,ENSMUSG00000022678
3195,ENSMUSG00000022679
3196,ENSMUSG00000022680
3197,ENSMUSG00000022681
3198,ENSMUSG00000022682
3199,ENSMUSG00000022684
3200,ENSMUSG00000022685
3201,ENSMUSG00000022686
3202,ENSMUSG00000022687
3203,ENSMUSG00000022696
3204,ENSMUSG00000022698
3205,ENSMUSG00000022701
3206,ENSMUSG00000022702
3207,ENSMUSG00000022704
3208,ENSMUSG00000022706
3209,ENSMUSG00000022707
3210,ENSMUSG00000022708
3211,ENSMUSG00000022710
3212,ENSMUSG00000022711
3213,ENSMUSG00000022718
3214,ENSMUSG00000022721
3215,ENSMUSG00000022722
3216,ENSMUSG00000022723
3217,ENSMUSG00000022724
3218,ENSMUSG00000022742
3219,ENSMUSG00000022744
3220,ENSMUSG00000022747
3221,ENSMUSG00000022748
3222,ENSMUSG00000022749
3223,ENSMUSG00000022750
3224,ENSMUSG00000022751
3225,ENSMUSG00000022752
3226,ENSMUSG00000022754
3227,ENSMUSG00000022756
3228,ENSMUSG00000022757
3229,ENSMUSG00000022758
3230,ENSMUSG00000022760
3231,ENSMUSG00000022761
3232,ENSMUSG00000022762
3233,ENSMUSG00000022763
3234,ENSMUSG00000022765
3235,ENSMUSG00000022766
3236,ENSMUSG00000022769
3237,ENSMUSG00000022770
3238,ENSMUSG00000022771
3239,ENSMUSG00000022772
3240,ENSMUSG00000022773
3241,ENSMUSG00000022774
3242,ENSMUSG00000022779
3243,ENSMUSG00000022781
3244,ENSMUSG00000022787
3245,ENSMUSG00000022788
3246,ENSMUSG00000022789
3247,ENSMUSG00000022790
3248,ENSMUSG00000022791
3249,ENSMUSG00000022792
3250,ENSMUSG00000022793
3251,ENSMUSG00000022797
3252,ENSMUSG00000022799
3253,ENSMUSG00000022800
3254,ENSMUSG00000022801
3255,ENSMUSG00000022802
3256,ENSMUSG00000022803
3257,ENSMUSG00000022807
3258,ENSMUSG00000022808
3259,ENSMUSG00000022809
3260,ENSMUSG00000022811
3261,ENSMUSG00000022812
3262,ENSMUSG00000022814
3263,ENSMUSG00000022816
3264,ENSMUSG00000022817
3265,ENSMUSG00000022820
3266,ENSMUSG00000022821
3267,ENSMUSG00000022822
3268,ENSMUSG00000022827
3269,ENSMUSG00000022828
3270,ENSMUSG00000022829
3271,ENSMUSG00000022831
3272,ENSMUSG00000022833
3273,ENSMUSG00000022836
3274,ENSMUSG00000022837
3275,ENSMUSG00000022838
3276,ENSMUSG00000022840
3277,ENSMUSG00000022841
3278,ENSMUSG00000022843
3279,ENSMUSG00000022844
3280,ENSMUSG00000022847
3281,ENSMUSG00000022848
3282,ENSMUSG00000022849
3283,ENSMUSG00000022853
3284,ENSMUSG00000022855
3285,ENSMUSG00000022856
3286,ENSMUSG00000022858
3287,ENSMUSG00000022861
3288,ENSMUSG00000022863
3289,ENSMUSG00000022864
3290,ENSMUSG00000022865
3291,ENSMUSG00000022867
3292,ENSMUSG00000022868
3293,ENSMUSG00000022871
3294,ENSMUSG00000022875
3295,ENSMUSG00000022876
3296,ENSMUSG00000022877
3297,ENSMUSG00000022878
3298,ENSMUSG00000022881
3299,ENSMUSG00000022883
3300,ENSMUSG00000022884
3301,ENSMUSG00000022885
3302,ENSMUSG00000022887
3303,ENSMUSG00000022889
3304,ENSMUSG00000022890
3305,ENSMUSG00000022892
3306,ENSMUSG00000022893
3307,ENSMUSG00000022894
3308,ENSMUSG00000022895
3309,ENSMUSG00000022897
3310,ENSMUSG00000022898
3311,ENSMUSG00000022899
3312,ENSMUSG00000022900
3313,ENSMUSG00000022901
3314,ENSMUSG00000022905
3315,ENSMUSG00000022906
3316,ENSMUSG00000022911
3317,ENSMUSG00000022912
3318,ENSMUSG00000022913
3319,ENSMUSG00000022914
3320,ENSMUSG00000022940
3321,ENSMUSG00000022941
3322,ENSMUSG00000022945
3323,ENSMUSG00000022946
3324,ENSMUSG00000022947
3325,ENSMUSG00000022948
3326,ENSMUSG00000022951
3327,ENSMUSG00000022952
3328,ENSMUSG00000022956
3329,ENSMUSG00000022957
3330,ENSMUSG00000022960
3331,ENSMUSG00000022961
3332,ENSMUSG00000022962
3333,ENSMUSG00000022964
3334,ENSMUSG00000022965
3335,ENSMUSG00000022967
3336,ENSMUSG00000022969
3337,ENSMUSG00000022971
3338,ENSMUSG00000022972
3339,ENSMUSG00000022973
3340,ENSMUSG00000022974
3341,ENSMUSG00000022978
3342,ENSMUSG00000022982
3343,ENSMUSG00000022983
3344,ENSMUSG00000022987
3345,ENSMUSG00000022992
3346,ENSMUSG00000022994
3347,ENSMUSG00000022995
3348,ENSMUSG00000022999
3349,ENSMUSG00000023000
3350,ENSMUSG00000023004
3351,ENSMUSG00000023007
3352,ENSMUSG00000023008
3353,ENSMUSG00000023009
3354,ENSMUSG00000023010
3355,ENSMUSG00000023015
3356,ENSMUSG00000023018
3357,ENSMUSG00000023019
3358,ENSMUSG00000023020
3359,ENSMUSG00000023021
3360,ENSMUSG00000023022
3361,ENSMUSG00000023025
3362,ENSMUSG00000023026
3363,ENSMUSG00000023027
3364,ENSMUSG00000023030
3365,ENSMUSG00000023031
3366,ENSMUSG00000023032
3367,ENSMUSG00000023033
3368,ENSMUSG00000023034
3369,ENSMUSG00000023036
3370,ENSMUSG00000023039
3371,ENSMUSG00000023043
3372,ENSMUSG00000023044
3373,ENSMUSG00000023045
3374,ENSMUSG00000023046
3375,ENSMUSG00000023047
3376,ENSMUSG00000023048
3377,ENSMUSG00000023050
3378,ENSMUSG00000023051
3379,ENSMUSG00000023052
3380,ENSMUSG00000023055
3381,ENSMUSG00000023057
3382,ENSMUSG00000023064
3383,ENSMUSG00000023066
3384,ENSMUSG00000023067
3385,ENSMUSG00000023068
3386,ENSMUSG00000023070
3387,ENSMUSG00000023072
3388,ENSMUSG00000023073
3389,ENSMUSG00000023074
3390,ENSMUSG00000023075
3391,ENSMUSG00000023078
3392,ENSMUSG00000023079
3393,ENSMUSG00000023087
3394,ENSMUSG00000023088
3395,ENSMUSG00000023089
3396,ENSMUSG00000023092
3397,ENSMUSG00000023094
3398,ENSMUSG00000023104
3399,ENSMUSG00000023106
3400,ENSMUSG00000023110
3401,ENSMUSG00000023118
3402,ENSMUSG00000023122
3403,ENSMUSG00000023132
3404,ENSMUSG00000023143
3405,ENSMUSG00000023147
3406,ENSMUSG00000023150
3407,ENSMUSG00000023151
3408,ENSMUSG00000023156
3409,ENSMUSG00000023169
3410,ENSMUSG00000023170
3411,ENSMUSG00000023175
3412,ENSMUSG00000023176
3413,ENSMUSG00000023186
3414,ENSMUSG00000023191
3415,ENSMUSG00000023206
3416,ENSMUSG00000023216
3417,ENSMUSG00000023224
3418,ENSMUSG00000023232
3419,ENSMUSG00000023235
3420,ENSMUSG00000023243
3421,ENSMUSG00000023249
3422,ENSMUSG00000023259
3423,ENSMUSG00000023262
3424,ENSMUSG00000023266
3425,ENSMUSG00000023267
3426,ENSMUSG00000023272
3427,ENSMUSG00000023274
3428,ENSMUSG00000023277
3429,ENSMUSG00000023284
3430,ENSMUSG00000023286
3431,ENSMUSG00000023307
3432,ENSMUSG00000023328
3433,ENSMUSG00000023330
3434,ENSMUSG00000023336
3435,ENSMUSG00000023345
3436,ENSMUSG00000023348
3437,ENSMUSG00000023349
3438,ENSMUSG00000023353
3439,ENSMUSG00000023367
3440,ENSMUSG00000023393
3441,ENSMUSG00000023411
3442,ENSMUSG00000023452
3443,ENSMUSG00000023456
3444,ENSMUSG00000023460
3445,ENSMUSG00000023467
3446,ENSMUSG00000023484
3447,ENSMUSG00000023495
3448,ENSMUSG00000023505
3449,ENSMUSG00000023571
3450,ENSMUSG00000023572
3451,ENSMUSG00000023707
3452,ENSMUSG00000023723
3453,ENSMUSG00000023737
3454,ENSMUSG00000023755
3455,ENSMUSG00000023764
3456,ENSMUSG00000023791
3457,ENSMUSG00000023800
3458,ENSMUSG00000023805
3459,ENSMUSG00000023806
3460,ENSMUSG00000023809
3461,ENSMUSG00000023826
3462,ENSMUSG00000023827
3463,ENSMUSG00000023828
3464,ENSMUSG00000023829
3465,ENSMUSG00000023830
3466,ENSMUSG00000023832
3467,ENSMUSG00000023845
3468,ENSMUSG00000023852
3469,ENSMUSG00000023861
3470,ENSMUSG00000023868
3471,ENSMUSG00000023873
3472,ENSMUSG00000023882
3473,ENSMUSG00000023883
3474,ENSMUSG00000023885
3475,ENSMUSG00000023886
3476,ENSMUSG00000023892
3477,ENSMUSG00000023903
3478,ENSMUSG00000023904
3479,ENSMUSG00000023905
3480,ENSMUSG00000023906
3481,ENSMUSG00000023908
3482,ENSMUSG00000023909
3483,ENSMUSG00000023911
3484,ENSMUSG00000023912
3485,ENSMUSG00000023913
3486,ENSMUSG00000023915
3487,ENSMUSG00000023919
3488,ENSMUSG00000023921
3489,ENSMUSG00000023923
3490,ENSMUSG00000023927
3491,ENSMUSG00000023930
3492,ENSMUSG00000023932
3493,ENSMUSG00000023938
3494,ENSMUSG00000023939
3495,ENSMUSG00000023940
3496,ENSMUSG00000023942
3497,ENSMUSG00000023944
3498,ENSMUSG00000023947
3499,ENSMUSG00000023951
3500,ENSMUSG00000023952
3501,ENSMUSG00000023953
3502,ENSMUSG00000023959
3503,ENSMUSG00000023960
3504,ENSMUSG00000023961
3505,ENSMUSG00000023963
3506,ENSMUSG00000023965
3507,ENSMUSG00000023966
3508,ENSMUSG00000023967
3509,ENSMUSG00000023968
3510,ENSMUSG00000023971
3511,ENSMUSG00000023972
3512,ENSMUSG00000023973
3513,ENSMUSG00000023977
3514,ENSMUSG00000023979
3515,ENSMUSG00000023980
3516,ENSMUSG00000023982
3517,ENSMUSG00000023984
3518,ENSMUSG00000023988
3519,ENSMUSG00000023990
3520,ENSMUSG00000023991
3521,ENSMUSG00000023992
3522,ENSMUSG00000023993
3523,ENSMUSG00000023994
3524,ENSMUSG00000024002
3525,ENSMUSG00000024006
3526,ENSMUSG00000024007
3527,ENSMUSG00000024011
3528,ENSMUSG00000024012
3529,ENSMUSG00000024013
3530,ENSMUSG00000024014
3531,ENSMUSG00000024018
3532,ENSMUSG00000024019
3533,ENSMUSG00000024026
3534,ENSMUSG00000024027
3535,ENSMUSG00000024028
3536,ENSMUSG00000024029
3537,ENSMUSG00000024030
3538,ENSMUSG00000024036
3539,ENSMUSG00000024037
3540,ENSMUSG00000024038
3541,ENSMUSG00000024039
3542,ENSMUSG00000024042
3543,ENSMUSG00000024043
3544,ENSMUSG00000024044
3545,ENSMUSG00000024045
3546,ENSMUSG00000024048
3547,ENSMUSG00000024049
3548,ENSMUSG00000024050
3549,ENSMUSG00000024052
3550,ENSMUSG00000024053
3551,ENSMUSG00000024054
3552,ENSMUSG00000024055
3553,ENSMUSG00000024056
3554,ENSMUSG00000024059
3555,ENSMUSG00000024063
3556,ENSMUSG00000024064
3557,ENSMUSG00000024065
3558,ENSMUSG00000024066
3559,ENSMUSG00000024067
3560,ENSMUSG00000024068
3561,ENSMUSG00000024069
3562,ENSMUSG00000024070
3563,ENSMUSG00000024072
3564,ENSMUSG00000024073
3565,ENSMUSG00000024074
3566,ENSMUSG00000024077
3567,ENSMUSG00000024078
3568,ENSMUSG00000024079
3569,ENSMUSG00000024081
3570,ENSMUSG00000024082
3571,ENSMUSG00000024083
3572,ENSMUSG00000024084
3573,ENSMUSG00000024085
3574,ENSMUSG00000024087
3575,ENSMUSG00000024091
3576,ENSMUSG00000024095
3577,ENSMUSG00000024096
3578,ENSMUSG00000024097
3579,ENSMUSG00000024098
3580,ENSMUSG00000024099
3581,ENSMUSG00000024101
3582,ENSMUSG00000024104
3583,ENSMUSG00000024109
3584,ENSMUSG00000024112
3585,ENSMUSG00000024114
3586,ENSMUSG00000024118
3587,ENSMUSG00000024120
3588,ENSMUSG00000024121
3589,ENSMUSG00000024122
3590,ENSMUSG00000024124
3591,ENSMUSG00000024127
3592,ENSMUSG00000024130
3593,ENSMUSG00000024131
3594,ENSMUSG00000024132
3595,ENSMUSG00000024135
3596,ENSMUSG00000024136
3597,ENSMUSG00000024137
3598,ENSMUSG00000024140
3599,ENSMUSG00000024142
3600,ENSMUSG00000024143
3601,ENSMUSG00000024145
3602,ENSMUSG00000024146
3603,ENSMUSG00000024150
3604,ENSMUSG00000024151
3605,ENSMUSG00000024155
3606,ENSMUSG00000024158
3607,ENSMUSG00000024160
3608,ENSMUSG00000024163
3609,ENSMUSG00000024164
3610,ENSMUSG00000024165
3611,ENSMUSG00000024168
3612,ENSMUSG00000024169
3613,ENSMUSG00000024170
3614,ENSMUSG00000024174
3615,ENSMUSG00000024177
3616,ENSMUSG00000024180
3617,ENSMUSG00000024181
3618,ENSMUSG00000024182
3619,ENSMUSG00000024186
3620,ENSMUSG00000024187
3621,ENSMUSG00000024188
3622,ENSMUSG00000024190
3623,ENSMUSG00000024191
3624,ENSMUSG00000024193
3625,ENSMUSG00000024194
3626,ENSMUSG00000024197
3627,ENSMUSG00000024201
3628,ENSMUSG00000024206
3629,ENSMUSG00000024208
3630,ENSMUSG00000024211
3631,ENSMUSG00000024212
3632,ENSMUSG00000024213
3633,ENSMUSG00000024217
3634,ENSMUSG00000024218
3635,ENSMUSG00000024219
3636,ENSMUSG00000024220
3637,ENSMUSG00000024222
3638,ENSMUSG00000024228
3639,ENSMUSG00000024231
3640,ENSMUSG00000024232
3641,ENSMUSG00000024234
3642,ENSMUSG00000024235
3643,ENSMUSG00000024236
3644,ENSMUSG00000024238
3645,ENSMUSG00000024240
3646,ENSMUSG00000024241
3647,ENSMUSG00000024242
3648,ENSMUSG00000024245
3649,ENSMUSG00000024246
3650,ENSMUSG00000024247
3651,ENSMUSG00000024248
3652,ENSMUSG00000024251
3653,ENSMUSG00000024253
3654,ENSMUSG00000024254
3655,ENSMUSG00000024258
3656,ENSMUSG00000024259
3657,ENSMUSG00000024260
3658,ENSMUSG00000024261
3659,ENSMUSG00000024268
3660,ENSMUSG00000024269
3661,ENSMUSG00000024270
3662,ENSMUSG00000024271
3663,ENSMUSG00000024273
3664,ENSMUSG00000024276
3665,ENSMUSG00000024277
3666,ENSMUSG00000024283
3667,ENSMUSG00000024286
3668,ENSMUSG00000024287
3669,ENSMUSG00000024290
3670,ENSMUSG00000024292
3671,ENSMUSG00000024293
3672,ENSMUSG00000024294
3673,ENSMUSG00000024298
3674,ENSMUSG00000024299
3675,ENSMUSG00000024300
3676,ENSMUSG00000024301
3677,ENSMUSG00000024302
3678,ENSMUSG00000024304
3679,ENSMUSG00000024308
3680,ENSMUSG00000024309
3681,ENSMUSG00000024312
3682,ENSMUSG00000024317
3683,ENSMUSG00000024319
3684,ENSMUSG00000024325
3685,ENSMUSG00000024327
3686,ENSMUSG00000024330
3687,ENSMUSG00000024331
3688,ENSMUSG00000024334
3689,ENSMUSG00000024335
3690,ENSMUSG00000024338
3691,ENSMUSG00000024339
3692,ENSMUSG00000024346
3693,ENSMUSG00000024349
3694,ENSMUSG00000024350
3695,ENSMUSG00000024352
3696,ENSMUSG00000024353
3697,ENSMUSG00000024354
3698,ENSMUSG00000024357
3699,ENSMUSG00000024359
3700,ENSMUSG00000024360
3701,ENSMUSG00000024365
3702,ENSMUSG00000024369
3703,ENSMUSG00000024370
3704,ENSMUSG00000024371
3705,ENSMUSG00000024376
3706,ENSMUSG00000024378
3707,ENSMUSG00000024379
3708,ENSMUSG00000024381
3709,ENSMUSG00000024382
3710,ENSMUSG00000024383
3711,ENSMUSG00000024384
3712,ENSMUSG00000024386
3713,ENSMUSG00000024387
3714,ENSMUSG00000024388
3715,ENSMUSG00000024391
3716,ENSMUSG00000024392
3717,ENSMUSG00000024393
3718,ENSMUSG00000024395
3719,ENSMUSG00000024397
3720,ENSMUSG00000024399
3721,ENSMUSG00000024400
3722,ENSMUSG00000024401
3723,ENSMUSG00000024403
3724,ENSMUSG00000024404
3725,ENSMUSG00000024410
3726,ENSMUSG00000024411
3727,ENSMUSG00000024413
3728,ENSMUSG00000024414
3729,ENSMUSG00000024420
3730,ENSMUSG00000024421
3731,ENSMUSG00000024422
3732,ENSMUSG00000024423
3733,ENSMUSG00000024424
3734,ENSMUSG00000024425
3735,ENSMUSG00000024426
3736,ENSMUSG00000024427
3737,ENSMUSG00000024429
3738,ENSMUSG00000024430
3739,ENSMUSG00000024431
3740,ENSMUSG00000024436
3741,ENSMUSG00000024440
3742,ENSMUSG00000024442
3743,ENSMUSG00000024446
3744,ENSMUSG00000024451
3745,ENSMUSG00000024454
3746,ENSMUSG00000024456
3747,ENSMUSG00000024457
3748,ENSMUSG00000024462
3749,ENSMUSG00000024471
3750,ENSMUSG00000024472
3751,ENSMUSG00000024474
3752,ENSMUSG00000024477
3753,ENSMUSG00000024479
3754,ENSMUSG00000024480
3755,ENSMUSG00000024481
3756,ENSMUSG00000024483
3757,ENSMUSG00000024485
3758,ENSMUSG00000024486
3759,ENSMUSG00000024487
3760,ENSMUSG00000024491
3761,ENSMUSG00000024493
3762,ENSMUSG00000024498
3763,ENSMUSG00000024500
3764,ENSMUSG00000024501
3765,ENSMUSG00000024503
3766,ENSMUSG00000024505
3767,ENSMUSG00000024507
3768,ENSMUSG00000024511
3769,ENSMUSG00000024513
3770,ENSMUSG00000024515
3771,ENSMUSG00000024516
3772,ENSMUSG00000024521
3773,ENSMUSG00000024524
3774,ENSMUSG00000024525
3775,ENSMUSG00000024526
3776,ENSMUSG00000024527
3777,ENSMUSG00000024528
3778,ENSMUSG00000024529
3779,ENSMUSG00000024533
3780,ENSMUSG00000024534
3781,ENSMUSG00000024535
3782,ENSMUSG00000024537
3783,ENSMUSG00000024538
3784,ENSMUSG00000024539
3785,ENSMUSG00000024542
3786,ENSMUSG00000024544
3787,ENSMUSG00000024548
3788,ENSMUSG00000024556
3789,ENSMUSG00000024558
3790,ENSMUSG00000024560
3791,ENSMUSG00000024561
3792,ENSMUSG00000024563
3793,ENSMUSG00000024566
3794,ENSMUSG00000024570
3795,ENSMUSG00000024571
3796,ENSMUSG00000024576
3797,ENSMUSG00000024579
3798,ENSMUSG00000024580
3799,ENSMUSG00000024581
3800,ENSMUSG00000024583
3801,ENSMUSG00000024587
3802,ENSMUSG00000024588
3803,ENSMUSG00000024589
3804,ENSMUSG00000024590
3805,ENSMUSG00000024592
3806,ENSMUSG00000024594
3807,ENSMUSG00000024597
3808,ENSMUSG00000024598
3809,ENSMUSG00000024600
3810,ENSMUSG00000024601
3811,ENSMUSG00000024603
3812,ENSMUSG00000024604
3813,ENSMUSG00000024608
3814,ENSMUSG00000024610
3815,ENSMUSG00000024613
3816,ENSMUSG00000024614
3817,ENSMUSG00000024620
3818,ENSMUSG00000024621
3819,ENSMUSG00000024622
3820,ENSMUSG00000024639
3821,ENSMUSG00000024640
3822,ENSMUSG00000024642
3823,ENSMUSG00000024644
3824,ENSMUSG00000024645
3825,ENSMUSG00000024646
3826,ENSMUSG00000024654
3827,ENSMUSG00000024659
3828,ENSMUSG00000024660
3829,ENSMUSG00000024661
3830,ENSMUSG00000024663
3831,ENSMUSG00000024664
3832,ENSMUSG00000024665
3833,ENSMUSG00000024666
3834,ENSMUSG00000024667
3835,ENSMUSG00000024668
3836,ENSMUSG00000024669
3837,ENSMUSG00000024670
3838,ENSMUSG00000024672
3839,ENSMUSG00000024673
3840,ENSMUSG00000024675
3841,ENSMUSG00000024677
3842,ENSMUSG00000024678
3843,ENSMUSG00000024679
3844,ENSMUSG00000024683
3845,ENSMUSG00000024687
3846,ENSMUSG00000024691
3847,ENSMUSG00000024694
3848,ENSMUSG00000024695
3849,ENSMUSG00000024696
3850,ENSMUSG00000024697
3851,ENSMUSG00000024712
3852,ENSMUSG00000024713
3853,ENSMUSG00000024725
3854,ENSMUSG00000024726
3855,ENSMUSG00000024727
3856,ENSMUSG00000024730
3857,ENSMUSG00000024732
3858,ENSMUSG00000024735
3859,ENSMUSG00000024736
3860,ENSMUSG00000024737
3861,ENSMUSG00000024740
3862,ENSMUSG00000024742
3863,ENSMUSG00000024743
3864,ENSMUSG00000024747
3865,ENSMUSG00000024750
3866,ENSMUSG00000024754
3867,ENSMUSG00000024758
3868,ENSMUSG00000024759
3869,ENSMUSG00000024764
3870,ENSMUSG00000024766
3871,ENSMUSG00000024767
3872,ENSMUSG00000024769
3873,ENSMUSG00000024772
3874,ENSMUSG00000024773
3875,ENSMUSG00000024774
3876,ENSMUSG00000024776
3877,ENSMUSG00000024777
3878,ENSMUSG00000024778
3879,ENSMUSG00000024780
3880,ENSMUSG00000024781
3881,ENSMUSG00000024782
3882,ENSMUSG00000024785
3883,ENSMUSG00000024787
3884,ENSMUSG00000024789
3885,ENSMUSG00000024790
3886,ENSMUSG00000024791
3887,ENSMUSG00000024792
3888,ENSMUSG00000024793
3889,ENSMUSG00000024795
3890,ENSMUSG00000024797
3891,ENSMUSG00000024798
3892,ENSMUSG00000024799
3893,ENSMUSG00000024800
3894,ENSMUSG00000024803
3895,ENSMUSG00000024805
3896,ENSMUSG00000024807
3897,ENSMUSG00000024810
3898,ENSMUSG00000024811
3899,ENSMUSG00000024812
3900,ENSMUSG00000024816
3901,ENSMUSG00000024817
3902,ENSMUSG00000024818
3903,ENSMUSG00000024824
3904,ENSMUSG00000024826
3905,ENSMUSG00000024827
3906,ENSMUSG00000024829
3907,ENSMUSG00000024830
3908,ENSMUSG00000024831
3909,ENSMUSG00000024833
3910,ENSMUSG00000024835
3911,ENSMUSG00000024841
3912,ENSMUSG00000024842
3913,ENSMUSG00000024843
3914,ENSMUSG00000024844
3915,ENSMUSG00000024845
3916,ENSMUSG00000024847
3917,ENSMUSG00000024851
3918,ENSMUSG00000024853
3919,ENSMUSG00000024854
3920,ENSMUSG00000024855
3921,ENSMUSG00000024856
3922,ENSMUSG00000024857
3923,ENSMUSG00000024858
3924,ENSMUSG00000024862
3925,ENSMUSG00000024863
3926,ENSMUSG00000024866
3927,ENSMUSG00000024867
3928,ENSMUSG00000024869
3929,ENSMUSG00000024870
3930,ENSMUSG00000024871
3931,ENSMUSG00000024875
3932,ENSMUSG00000024878
3933,ENSMUSG00000024883
3934,ENSMUSG00000024885
3935,ENSMUSG00000024887
3936,ENSMUSG00000024889
3937,ENSMUSG00000024891
3938,ENSMUSG00000024892
3939,ENSMUSG00000024896
3940,ENSMUSG00000024897
3941,ENSMUSG00000024899
3942,ENSMUSG00000024900
3943,ENSMUSG00000024901
3944,ENSMUSG00000024902
3945,ENSMUSG00000024905
3946,ENSMUSG00000024906
3947,ENSMUSG00000024908
3948,ENSMUSG00000024909
3949,ENSMUSG00000024910
3950,ENSMUSG00000024911
3951,ENSMUSG00000024913
3952,ENSMUSG00000024914
3953,ENSMUSG00000024921
3954,ENSMUSG00000024924
3955,ENSMUSG00000024925
3956,ENSMUSG00000024926
3957,ENSMUSG00000024927
3958,ENSMUSG00000024937
3959,ENSMUSG00000024939
3960,ENSMUSG00000024940
3961,ENSMUSG00000024941
3962,ENSMUSG00000024942
3963,ENSMUSG00000024943
3964,ENSMUSG00000024944
3965,ENSMUSG00000024947
3966,ENSMUSG00000024948
3967,ENSMUSG00000024949
3968,ENSMUSG00000024953
3969,ENSMUSG00000024955
3970,ENSMUSG00000024958
3971,ENSMUSG00000024959
3972,ENSMUSG00000024960
3973,ENSMUSG00000024962
3974,ENSMUSG00000024963
3975,ENSMUSG00000024965
3976,ENSMUSG00000024966
3977,ENSMUSG00000024968
3978,ENSMUSG00000024969
3979,ENSMUSG00000024970
3980,ENSMUSG00000024974
3981,ENSMUSG00000024975
3982,ENSMUSG00000024976
3983,ENSMUSG00000024978
3984,ENSMUSG00000024979
3985,ENSMUSG00000024981
3986,ENSMUSG00000024982
3987,ENSMUSG00000024983
3988,ENSMUSG00000024985
3989,ENSMUSG00000024986
3990,ENSMUSG00000024987
3991,ENSMUSG00000024989
3992,ENSMUSG00000024990
3993,ENSMUSG00000024991
3994,ENSMUSG00000024992
3995,ENSMUSG00000024993
3996,ENSMUSG00000024997
3997,ENSMUSG00000024998
3998,ENSMUSG00000024999
3999,ENSMUSG00000025001
4000,ENSMUSG00000025002
4001,ENSMUSG00000025003
4002,ENSMUSG00000025004
4003,ENSMUSG00000025006
4004,ENSMUSG00000025007
4005,ENSMUSG00000025008
4006,ENSMUSG00000025010
4007,ENSMUSG00000025014
4008,ENSMUSG00000025016
4009,ENSMUSG00000025017
4010,ENSMUSG00000025019
4011,ENSMUSG00000025020
4012,ENSMUSG00000025024
4013,ENSMUSG00000025025
4014,ENSMUSG00000025026
4015,ENSMUSG00000025027
4016,ENSMUSG00000025034
4017,ENSMUSG00000025035
4018,ENSMUSG00000025036
4019,ENSMUSG00000025037
4020,ENSMUSG00000025040
4021,ENSMUSG00000025041
4022,ENSMUSG00000025044
4023,ENSMUSG00000025047
4024,ENSMUSG00000025049
4025,ENSMUSG00000025050
4026,ENSMUSG00000025058
4027,ENSMUSG00000025059
4028,ENSMUSG00000025060
4029,ENSMUSG00000025064
4030,ENSMUSG00000025066
4031,ENSMUSG00000025068
4032,ENSMUSG00000025069
4033,ENSMUSG00000025075
4034,ENSMUSG00000025076
4035,ENSMUSG00000025077
4036,ENSMUSG00000025078
4037,ENSMUSG00000025083
4038,ENSMUSG00000025085
4039,ENSMUSG00000025086
4040,ENSMUSG00000025089
4041,ENSMUSG00000025092
4042,ENSMUSG00000025094
4043,ENSMUSG00000025102
4044,ENSMUSG00000025103
4045,ENSMUSG00000025104
4046,ENSMUSG00000025105
4047,ENSMUSG00000025127
4048,ENSMUSG00000025130
4049,ENSMUSG00000025132
4050,ENSMUSG00000025133
4051,ENSMUSG00000025134
4052,ENSMUSG00000025135
4053,ENSMUSG00000025137
4054,ENSMUSG00000025138
4055,ENSMUSG00000025139
4056,ENSMUSG00000025140
4057,ENSMUSG00000025142
4058,ENSMUSG00000025144
4059,ENSMUSG00000025145
4060,ENSMUSG00000025147
4061,ENSMUSG00000025151
4062,ENSMUSG00000025153
4063,ENSMUSG00000025154
4064,ENSMUSG00000025155
4065,ENSMUSG00000025156
4066,ENSMUSG00000025157
4067,ENSMUSG00000025158
4068,ENSMUSG00000025159
4069,ENSMUSG00000025161
4070,ENSMUSG00000025162
4071,ENSMUSG00000025163
4072,ENSMUSG00000025165
4073,ENSMUSG00000025169
4074,ENSMUSG00000025170
4075,ENSMUSG00000025171
4076,ENSMUSG00000025172
4077,ENSMUSG00000025173
4078,ENSMUSG00000025175
4079,ENSMUSG00000025176
4080,ENSMUSG00000025178
4081,ENSMUSG00000025184
4082,ENSMUSG00000025185
4083,ENSMUSG00000025188
4084,ENSMUSG00000025189
4085,ENSMUSG00000025190
4086,ENSMUSG00000025192
4087,ENSMUSG00000025193
4088,ENSMUSG00000025194
4089,ENSMUSG00000025195
4090,ENSMUSG00000025196
4091,ENSMUSG00000025197
4092,ENSMUSG00000025198
4093,ENSMUSG00000025199
4094,ENSMUSG00000025200
4095,ENSMUSG00000025202
4096,ENSMUSG00000025203
4097,ENSMUSG00000025204
4098,ENSMUSG00000025207
4099,ENSMUSG00000025208
4100,ENSMUSG00000025209
4101,ENSMUSG00000025212
